1,0.00577593174685458,0.00472113871370711,0.00379057051255506,0.00415512685177901,0.00634323452953954,0.00323243504310768,0.00374236777810671,0.00501578901737155,0.00897757648702455,0.00451977271120146,0.00851917642904463,0.00529386374877091,0.00814545804723503,0.00382666041092339,0.00516404639165171,0.0052222718444395,0.0038274655521323,0.00335544270591847,0.00393756381606326,0.00866309203172406,0.00405921526987464
0.00577593174685458,1,0.00873425792393753,0.0121964261480065,0.0178565394425629,0.0191621803858892,0.0177024033335669,0.0131996206779124,0.00881175809575635,0.00588085357565314,0.0077370666365568,0.0116339003577008,0.0168116140528602,0.0177368551534839,0.0121400976882804,0.0107304355802653,0.00649038625270386,0.00766644211767532,0.0048331605307633,0.00215196969543105,0.00518745404486684,0.00863425361567238
0.00472113871370711,0.00873425792393753,1,0.0431172896059913,0.0616054847796476,0.0650245257619725,0.059893993557712,0.0394662208879054,0.0139587207043679,0.0116865653763662,0.0195422328348782,0.0341382515957294,0.0488596775694484,0.0508977959042923,0.0462355596193053,0.0277175221769492,0.0160234377361491,0.0164607293890741,0.00862950057193425,0.00524860292107656,0.00590772351074165,0.0512836011547565
0.00379057051255506,0.0121964261480065,0.0431172896059913,1,0.124427873176709,0.110653719664327,0.118306047374637,0.0711076114781761,0.0350668628606584,0.0186123430192674,0.0391183550470034,0.0746117166974484,0.11702171848824,0.0866105329668503,0.0795699226576217,0.0495841846983559,0.0269403979453151,0.0188939383841357,0.013392701794895,0.00922350010343287,0.00566120611341938,0.113575471400652
0.00415512685177901,0.0178565394425629,0.0616054847796476,0.124427873176709,1,0.158264096443053,0.160571013121795,0.107114500218706,0.0308006898104399,0.0182942457655119,0.0512119362514063,0.108376293663436,0.166831064431555,0.128237692897139,0.0836354267843413,0.0545282626883576,0.0355877696783794,0.0228324435142062,0.0161301721425781,0.0104662856644731,0.00252848853327754,0.145329579539477
0.00634323452953954,0.0191621803858892,0.0650245257619725,0.110653719664327,0.158264096443053,1,0.205305635178948,0.142480626040662,0.0711868232880347,0.0232178486945031,0.0246837445197457,0.085302910284905,0.162056833487743,0.157758404486662,0.154183758789957,0.0997866286786562,0.0638049565801659,0.053982992393096,0.0297326259509318,0.0205194188780444,0.00571573365126554,0.164957908575066
0.00323243504310768,0.0177024033335669,0.059893993557712,0.118306047374637,0.160571013121795,0.205305635178948,1,0.190520585587714,0.09260780870097,0.0444551625987301,0.0383380831232725,0.0838021344983749,0.176308077345843,0.202367722787699,0.197038059072637,0.135685090368825,0.106656381363448,0.0718493759456357,0.0475802358050846,0.0204468080545447,0.00429330838326352,0.172056559277832
0.00374236777810671,0.0131996206779124,0.0394662208879054,0.0711076114781761,0.107114500218706,0.142480626040662,0.190520585587714,1,0.124055203625152,0.059549981398712,0.0245049777221662,0.0421240339417398,0.115778718911113,0.164822593137876,0.20550260736528,0.173109449667762,0.128292510814153,0.100203911496851,0.0512563447061156,0.0251946781155398,0.00442851982539134,0.165916565304329
0.00501578901737155,0.00881175809575635,0.0139587207043679,0.0350668628606584,0.0308006898104399,0.0711868232880347,0.09260780870097,0.124055203625152,1,0.102717495550547,0.0453399334467753,0.0113223804087589,0.0405084030428741,0.0919970508671002,0.175119216906197,0.161900466955418,0.144443735572026,0.122807031472321,0.0542049412336163,0.0288833023077484,0.00513258643259847,0.163417347351713
0.00897757648702455,0.00588085357565314,0.0116865653763662,0.0186123430192674,0.0182942457655119,0.0232178486945031,0.0444551625987301,0.059549981398712,0.102717495550547,1,0.106584395857898,0.0471533955858854,0.0171849921998123,0.0445141831236433,0.0954689012322044,0.0901707518774327,0.104835682882326,0.0822415106592908,0.0380099288048768,0.0173908037204593,0.00641677213250314,0.146906607797752
0.00451977271120146,0.0077370666365568,0.0195422328348782,0.0391183550470034,0.0512119362514063,0.0246837445197457,0.0383380831232725,0.0245049777221662,0.0453399334467753,0.106584395857898,1,0.105450902064462,0.0483021738572048,0.0239897073867566,0.0397798393456807,0.0313835587614561,0.0474685561299426,0.0405298446376861,0.0182751823924329,0.010679025481559,0.0021380339169067,0.15822557104426
0.00851917642904463,0.0116339003577008,0.0341382515957294,0.0746117166974484,0.108376293663436,0.085302910284905,0.0838021344983749,0.0421240339417398,0.0113223804087589,0.0471533955858854,0.105450902064462,1,0.0920139514958004,0.0566661213969766,0.0331555075515165,0.0226520431093429,0.0147188611990953,0.00951227939231512,0.00700583376800367,0.00637654226099754,0.00433746756224689,0.137258162490769
0.00529386374877091,0.0168116140528602,0.0488596775694484,0.11702171848824,0.166831064431555,0.162056833487743,0.176308077345843,0.115778718911113,0.0405084030428741,0.0171849921998123,0.0483021738572048,0.0920139514958004,1,0.14931799112773,0.096738582029252,0.0709063379195644,0.0394050646598554,0.0269826367828752,0.0196481524142235,0.0109676318296397,0.00777697481078529,0.147680588645357
0.00814545804723503,0.0177368551534839,0.0508977959042923,0.0866105329668503,0.128237692897139,0.157758404486662,0.202367722787699,0.164822593137876,0.0919970508671002,0.0445141831236433,0.0239897073867566,0.0566661213969766,0.14931799112773,1,0.164032105722487,0.127906948779296,0.0955117021079283,0.0653618054845702,0.0461879154808745,0.0247104257664301,0.0040493051108519,0.163660025647817
0.00382666041092339,0.0121400976882804,0.0462355596193053,0.0795699226576217,0.0836354267843413,0.154183758789957,0.197038059072637,0.20550260736528,0.175119216906197,0.0954689012322044,0.0397798393456807,0.0331555075515165,0.096738582029252,0.164032105722487,1,0.213467529503478,0.178408143248248,0.13248044231052,0.0615711680010234,0.0293450339764041,0.00797753311097363,0.189604891852048
0.00516404639165171,0.0107304355802653,0.0277175221769492,0.0495841846983559,0.0545282626883576,0.0997866286786562,0.135685090368825,0.173109449667762,0.161900466955418,0.0901707518774327,0.0313835587614561,0.0226520431093429,0.0709063379195644,0.127906948779296,0.213467529503478,1,0.160282789493264,0.12159451622518,0.0600624983179837,0.0277688385062656,0.00654614194833257,0.172982074478835
0.0052222718444395,0.00649038625270386,0.0160234377361491,0.0269403979453151,0.0355877696783794,0.0638049565801659,0.106656381363448,0.128292510814153,0.144443735572026,0.104835682882326,0.0474685561299426,0.0147188611990953,0.0394050646598554,0.0955117021079283,0.178408143248248,0.160282789493264,1,0.124888185157544,0.0591972068161922,0.0283985080159716,0.00519108495848396,0.154787008025532
0.0038274655521323,0.00766644211767532,0.0164607293890741,0.0188939383841357,0.0228324435142062,0.053982992393096,0.0718493759456357,0.100203911496851,0.122807031472321,0.0822415106592908,0.0405298446376861,0.00951227939231512,0.0269826367828752,0.0653618054845702,0.13248044231052,0.12159451622518,0.124888185157544,1,0.0477676018993436,0.021026822117456,0.00416436888751096,0.129787016978528
0.00335544270591847,0.0048331605307633,0.00862950057193425,0.013392701794895,0.0161301721425781,0.0297326259509318,0.0475802358050846,0.0512563447061156,0.0542049412336163,0.0380099288048768,0.0182751823924329,0.00700583376800367,0.0196481524142235,0.0461879154808745,0.0615711680010234,0.0600624983179837,0.0591972068161922,0.0477676018993436,1,0.0123177864285052,0.0058107788721479,0.0587680008800006
0.00393756381606326,0.00215196969543105,0.00524860292107656,0.00922350010343287,0.0104662856644731,0.0205194188780444,0.0204468080545447,0.0251946781155398,0.0288833023077484,0.0173908037204593,0.010679025481559,0.00637654226099754,0.0109676318296397,0.0247104257664301,0.0293450339764041,0.0277688385062656,0.0283985080159716,0.021026822117456,0.0123177864285052,1,0.00630501910265626,0.0280086034865191
0.00866309203172406,0.00518745404486684,0.00590772351074165,0.00566120611341938,0.00252848853327754,0.00571573365126554,0.00429330838326352,0.00442851982539134,0.00513258643259847,0.00641677213250314,0.0021380339169067,0.00433746756224689,0.00777697481078529,0.0040493051108519,0.00797753311097363,0.00654614194833257,0.00519108495848396,0.00416436888751096,0.0058107788721479,0.00630501910265626,1,0.00309792211235603
0.00405921526987464,0.00863425361567238,0.0512836011547565,0.113575471400652,0.145329579539477,0.164957908575066,0.172056559277832,0.165916565304329,0.163417347351713,0.146906607797752,0.15822557104426,0.137258162490769,0.147680588645357,0.163660025647817,0.189604891852048,0.172982074478835,0.154787008025532,0.129787016978528,0.0587680008800006,0.0280086034865191,0.00309792211235603,1